"","CLIMAT","OCEAN","CONTINENT","Lat","Long","LAT_mouth","LONG_mouth","soc_past","T_past","P_past","Area","Slope_deg","Debit_moyen","GRDC","LAT_file","LONG_file","future_file","region","DOC_hist_rcp26_gfdl_mean","DOC_hist_rcp26_gfdl_sd","DOC_hist_rcp26_hadgem_mean","DOC_hist_rcp26_hadgem_sd","DOC_hist_rcp26_ipsl_mean","DOC_hist_rcp26_ipsl_sd","DOC_hist_rcp26_miroc_mean","DOC_hist_rcp26_miroc_sd","DOC_hist_rcp26_noresm_mean","DOC_hist_rcp26_noresm_sd","DOC_hist_rcp85_gfdl_mean","DOC_hist_rcp85_gfdl_sd","DOC_hist_rcp85_hadgem_mean","DOC_hist_rcp85_hadgem_sd","DOC_hist_rcp85_ipsl_mean","DOC_hist_rcp85_ipsl_sd","DOC_hist_rcp85_miroc_mean","DOC_hist_rcp85_miroc_sd","DOC_hist_rcp85_noresm_mean","DOC_hist_rcp85_noresm_sd","DOC_fut_rcp26_gfdl_mean","DOC_fut_rcp26_gfdl_sd","DOC_fut_rcp26_hadgem_mean","DOC_fut_rcp26_hadgem_sd","DOC_fut_rcp26_ipsl_mean","DOC_fut_rcp26_ipsl_sd","DOC_fut_rcp26_miroc_mean","DOC_fut_rcp26_miroc_sd","DOC_fut_rcp26_noresm_mean","DOC_fut_rcp26_noresm_sd","DOC_fut_rcp85_gfdl_mean","DOC_fut_rcp85_gfdl_sd","DOC_fut_rcp85_hadgem_mean","DOC_fut_rcp85_hadgem_sd","DOC_fut_rcp85_ipsl_mean","DOC_fut_rcp85_ipsl_sd","DOC_fut_rcp85_miroc_mean","DOC_fut_rcp85_miroc_sd","DOC_fut_rcp85_noresm_mean","DOC_fut_rcp85_noresm_sd","Q_hist_rcp26_gfdl","Q_hist_rcp26_hadgem","Q_hist_rcp26_ipsl","Q_hist_rcp26_miroc","Q_hist_rcp26_noresm","Q_hist_rcp85_gfdl","Q_hist_rcp85_hadgem","Q_hist_rcp85_ipsl","Q_hist_rcp85_miroc","Q_hist_rcp85_noresm","Q_fut_rcp26_gfdl","Q_fut_rcp26_hadgem","Q_fut_rcp26_ipsl","Q_fut_rcp26_miroc","Q_fut_rcp26_noresm","Q_fut_rcp85_gfdl","Q_fut_rcp85_hadgem","Q_fut_rcp85_ipsl","Q_fut_rcp85_miroc","Q_fut_rcp85_noresm","PCP_hist_rcp26_gfdl","PCP_hist_rcp26_hadgem","PCP_hist_rcp26_ipsl","PCP_hist_rcp26_miroc","PCP_hist_rcp26_noresm","PCP_hist_rcp85_gfdl","PCP_hist_rcp85_hadgem","PCP_hist_rcp85_ipsl","PCP_hist_rcp85_miroc","PCP_hist_rcp85_noresm","PCP_fut_rcp26_gfdl","PCP_fut_rcp26_hadgem","PCP_fut_rcp26_ipsl","PCP_fut_rcp26_miroc","PCP_fut_rcp26_noresm","PCP_fut_rcp85_gfdl","PCP_fut_rcp85_hadgem","PCP_fut_rcp85_ipsl","PCP_fut_rcp85_miroc","PCP_fut_rcp85_noresm","TMP_hist_rcp26_gfdl","TMP_hist_rcp26_hadgem","TMP_hist_rcp26_ipsl","TMP_hist_rcp26_miroc","TMP_hist_rcp26_noresm","TMP_hist_rcp85_gfdl","TMP_hist_rcp85_hadgem","TMP_hist_rcp85_ipsl","TMP_hist_rcp85_miroc","TMP_hist_rcp85_noresm","TMP_fut_rcp26_gfdl","TMP_fut_rcp26_hadgem","TMP_fut_rcp26_ipsl","TMP_fut_rcp26_miroc","TMP_fut_rcp26_noresm","TMP_fut_rcp85_gfdl","TMP_fut_rcp85_hadgem","TMP_fut_rcp85_ipsl","TMP_fut_rcp85_miroc","TMP_fut_rcp85_noresm","SOC_hist_rcp26_gfdl","SOC_hist_rcp26_hadgem","SOC_hist_rcp26_ipsl","SOC_hist_rcp26_miroc","SOC_hist_rcp26_noresm","SOC_hist_rcp85_gfdl","SOC_hist_rcp85_hadgem","SOC_hist_rcp85_ipsl","SOC_hist_rcp85_miroc","SOC_hist_rcp85_noresm","SOC_fut_rcp26_gfdl","SOC_fut_rcp26_hadgem","SOC_fut_rcp26_ipsl","SOC_fut_rcp26_miroc","SOC_fut_rcp26_noresm","SOC_fut_rcp85_gfdl","SOC_fut_rcp85_hadgem","SOC_fut_rcp85_ipsl","SOC_fut_rcp85_miroc","SOC_fut_rcp85_noresm"
"Ferguson","D","Arctic Ocean","North America",62.768473,-95.245281,62.05,-93.29,17.87,-10.78707379,24.114094,3590,0.213445,81,"x",62.25,-93.25,"Flow62.25_-93.25.day",287,0.145259475570134,0.032512498292398,0.0240707489384038,0.00861033333628897,0.103311417115651,0.0254015881320403,0.1025747088046,0.0233404141429552,0.0236555124847036,0.00533491016227262,0.14433992017679,0.0320344415985762,0.0236664895409534,0.00832803036341189,0.103418054840761,0.0265796111419556,0.102725016970317,0.0236266622197496,0.0237688149278416,0.00513425675504978,0.157602505494459,0.0350923032062108,0.0617883098309565,0.0206268864319216,0.114138332093057,0.02776560598655,0.116495277464752,0.0257881590027692,0.0309734774516161,0.00685402225552011,0.158699024329699,0.0341599006931406,0.0898148149179027,0.029468126322946,0.117604953750985,0.0297605631051293,0.12755635779956,0.0279823417331031,0.039338367182465,0.00802991762558716,5.578443231264,5.8562607806208,5.6216944077408,5.59921045199328,5.4500004657216,5.578443231264,5.8562607806208,5.6216944077408,5.59921045199328,5.4500004657216,6.28895140183614,7.82808656629407,6.15770379164359,6.71342621555421,5.7572295864331,6.73891137013407,9.64239623291917,6.2392569164203,8.19309624856386,6.64044446998179,511.354078517756,441.258464688303,397.693320407925,441.770811037659,361.855082038654,511.354078517756,441.258464688303,397.693320407925,441.770811037659,361.855082038654,544.693008660421,526.403455145069,432.316227850594,509.23365071167,389.656436272097,587.32412120776,588.994338180155,444.547101138922,601.727273025257,446.511733433032,-5.25986597666667,-12.806319,-8.93095560333333,-5.88722138666667,-13.5132669833333,-5.25986597666667,-12.806319,-8.93095560333333,-5.88722138666667,-13.5132669833333,-3.70511994827586,-7.85914275862069,-6.50021984482759,-1.1477666102069,-7.32466403793103,-0.575293826206897,-1.24713796375862,-1.00436407496552,4.67252541034483,-2.19843963793103,53.1442367,4.48280593333333,22.4270457166667,56.4478345866667,1.1078013735,53.1442367,4.48280593333333,22.4270457166667,56.4478345866667,1.1078013735,52.1182912068966,9.76370217241379,22.9591808,55.6492074482759,1.14204821572414,50.6040647586207,12.1115863103448,22.3353528103448,54.1401700206897,1.13559176224138
"Feuilles","E","Arctic Ocean","North America",58.054419,-72.867663,58.96,-68.93,30.21210526,-5.316920616,41.61809,42476,0.583143,590,"x",58.75,-68.75,"Flow58.25_-71.25.day",293,0.182887921267043,0.0360540326525854,0.079588505615526,0.0276812908232629,0.174879028608083,0.0423788756222522,0.101555712758586,0.0196091014501572,0.0869424399608865,0.0355833576717941,0.184185032596955,0.0365653611365504,0.0820622842496913,0.0276020511026853,0.17511000765165,0.043309558188026,0.102302161469945,0.0195764279343727,0.08655795093817,0.0343034781605285,0.190116622934247,0.0367754298728937,0.132959314105814,0.0457957891538237,0.204459484682041,0.0490934159615965,0.121447151183552,0.0230253363839756,0.0970854516428662,0.0354345833525031,0.22445294780212,0.0420665820052986,0.19579817045509,0.0652337756993775,0.216078546191363,0.0524123303604779,0.141601250694947,0.0260212268758153,0.113123582683124,0.0368382573100245,15.691001435424,15.5173314273696,15.8371526115936,15.9470758734624,15.5990542601952,15.691001435424,15.5173314273696,15.8371526115936,15.9470758734624,15.5990542601952,16.9250094560706,18.6996532204601,18.8327226567625,18.9351171358908,16.9761511816386,20.7987197957628,21.6686363055482,20.5204436362626,23.2900323480397,18.9081957023901,686.788834479865,617.296079566255,564.056894357855,576.874668735623,513.920049509158,686.788834479865,617.296079566255,564.056894357855,576.874668735623,513.920049509158,740.756624114054,699.851909945409,653.98301076577,657.869436904837,559.027562246997,863.562576763514,772.139543274899,720.320367110492,819.750261591183,618.367208083409,-3.94365228333333,-9.15397786,-6.36155760666667,-2.840313291,-7.47688579,-3.94365228333333,-9.15397786,-6.36155760666667,-2.840313291,-7.47688579,-2.58839203724138,-4.61044954827586,-3.26841283758621,1.92168069965517,-4.3952087,0.824826553034483,1.58977555931034,1.15843557793103,7.6789379862069,0.226878536551724,33.1736154666667,10.49249595,21.0666246533333,21.1287720266667,6.34504507966667,33.1736154666667,10.49249595,21.0666246533333,21.1287720266667,6.34504507966667,32.7393800344828,14.3927640862069,21.9068146551724,21.4921815241379,5.71459510389655,31.982628,18.9293128275862,21.9784145448276,21.0185597275862,5.59556479003448
"Fitzroy","B","Pacific Ocean","Oceania",-23.9938,148.957261,-23.52,150.87,5.412682927,21.3114322,55.624161,150000,1.046012,187,"x",-23.75,150.75,"Flow-17.75_123.75.day",292,0.0309162910671002,0.00444622140140933,0.0510924388372209,0.0239698466143148,0.0400187319443018,0.0138942173754365,0.0221010863070885,0.00423139553205068,0.0345592842187503,0.00747567190336741,0.0307633038532911,0.00441878461101987,0.0518037094164861,0.0243672448135809,0.0394289195367679,0.0138828329454334,0.0219651058081491,0.0042895115032853,0.0342814457500122,0.00763069376346269,0.0574717270234349,0.00828188100634648,0.0551145517642889,0.0238279879634019,0.0305859641989125,0.011164127929918,0.0292528677815165,0.0055269813464463,0.0534396384660589,0.0115107509087251,0.0544812919412617,0.00775094247184599,0.0611387842958683,0.0262781863701745,0.043757018538209,0.0155656444534374,0.0165011124085483,0.00321320908090718,0.103750204705994,0.0225749953036441,8.995990105728,17.8475919267802,14.6608278134054,7.53263923922784,8.63657102128896,8.995990105728,17.8475919267802,14.6608278134054,7.53263923922784,8.63657102128896,14.4357425574396,17.2251179518176,12.1346663273598,8.75308009619421,11.5521016683369,13.2424919801767,18.4744417192704,15.9143714530739,5.96431438583239,20.3606627763208,588.03105555555,497.393163321297,234.249151452065,1075.06731390119,905.769333629961,588.03105555555,497.393163321297,234.249151452065,1075.06731390119,905.769333629961,514.197797414107,386.95008638215,188.448869081081,1158.41101938278,842.198489369935,390.196423717637,417.72469644916,183.937083834624,1114.57488155459,1084.47363204908,20.8351878333333,20.9168075333333,21.0425434,22.5186810333333,19.9377841333333,20.8351878333333,20.9168075333333,21.0425434,22.5186810333333,19.9377841333333,22.159109137931,22.4261785517241,22.5304839655172,22.7756854482759,20.4032628275862,25.1075786896552,25.6695144482759,25.8734144827586,25.6401520344828,22.1202683793103,2.87497917333333,1.67557621,0.803504416666667,12.1586547066667,2.15470676846667,2.87497917333333,1.67557621,0.803504416666667,12.1586547066667,2.15470676846667,2.5671903862069,1.44122463103448,0.740275631793103,13.9155414655172,2.13761950768966,2.11359018965517,1.78091384137931,0.65456050162069,12.8351878034483,2.25535466727586
"Fitzroy River","B","Indian Ocean","Oceania",-18.171452,125.668847,-17.57,123.59,4.037777778,27.57725632,47.718644,93829,0.675006,84.8,"x",-17.75,123.75,"Flow-17.75_123.75.day",291,0.0327818245212545,0.00467384122438131,0.0540334041472745,0.0256539146674545,0.0453879747216836,0.0154588047766845,0.0217891179341068,0.00452427793779157,0.0408030044023349,0.00826135162196855,0.0332151829696157,0.00484918232905331,0.0550011773778038,0.0261430507354664,0.0463668895101096,0.0149492217411744,0.0220215149602548,0.00470816868428545,0.0410488244748842,0.00867071574400828,0.0603032729522391,0.0085553275734426,0.0552165968536347,0.0252107334313766,0.0375053666764134,0.0126939736395662,0.0270526018059863,0.00560489595641033,0.0591194455610354,0.0117548857002489,0.0570947649125102,0.00817579310866158,0.050951068369963,0.0266826181933958,0.0531304307011444,0.0169219471451859,0.0173712487450164,0.00365036075674194,0.113346097507431,0.0234430721769641,8.995990105728,17.8475919267802,14.6608278134054,7.53263923922784,8.63657102128896,8.995990105728,17.8475919267802,14.6608278134054,7.53263923922784,8.63657102128896,14.4357425574396,17.2251179518176,12.1346663273598,8.75308009619421,11.5521016683369,13.2424919801767,18.4744417192704,15.9143714530739,5.96431438583239,20.3606627763208,1113.89184686442,451.424996859231,285.511784822338,1166.97350556599,1234.51039351408,1113.89184686442,451.424996859231,285.511784822338,1166.97350556599,1234.51039351408,1132.94087848496,306.234476648025,248.585062639111,1161.74154744578,1220.32261702063,1109.72862332792,540.106417602014,268.072475304523,939.450442058199,1634.4963798826,27.2919892666667,26.4839967333333,25.6555721666667,28.6210500666667,25.2599667666667,27.2919892666667,26.4839967333333,25.6555721666667,28.6210500666667,25.2599667666667,28.4962673103448,28.3877916206897,27.35069,30.7184773793103,25.9558965862069,31.502259137931,31.8897299310345,31.008337,34.4166041724138,27.6967573793103,4.43824423666667,1.63906338333333,1.506695625,6.086534964,2.3962283012,4.43824423666667,1.63906338333333,1.506695625,6.086534964,2.3962283012,5.22502202413793,0.960040244482759,1.39760523658621,5.79666409758621,1.88505484844828,5.61462163448276,1.09658193655172,1.44825305034483,5.65004924655172,2.11277037986207
"Flinders","B","Indian Ocean","Oceania",-20.418166,142.077439,-17.6,140.59,3.640689655,25.02455725,41.671687,109000,0.32869,122,"x",-17.75,140.75,"Flow-17.75_140.75.day",298,0.0351862790684357,0.00522912753582363,0.0327625465066847,0.0154392159918745,0.0392702725769176,0.01513555805933,0.0118323368786922,0.00232354718447332,0.0301989918366124,0.00664948202601094,0.0355793698283927,0.00544668205166091,0.0338098633891349,0.0159019318455071,0.0396519063400614,0.0141696819558305,0.0117071906715364,0.00244229914061758,0.030054587932314,0.00646917548050384,0.0457562256733269,0.00682613168383828,0.0371207618722283,0.0162440026422093,0.0233146537874999,0.00921289906948113,0.0116410870775573,0.00231838284771518,0.0199165464374991,0.00428745004035554,0.0407454748561108,0.00614933638094011,0.0414098703126433,0.0184440655284085,0.0235991348089627,0.00823403285336203,0.0186958922596876,0.00357096707724814,0.0488210918610752,0.0100215314271877,10.4543594481398,11.7755681103648,14.339961711599,4.93800223248,7.2415326193344,10.4543594481398,11.7755681103648,14.339961711599,4.93800223248,7.2415337390784,12.5740768355861,11.6840624426119,9.46096138793048,5.02334809476083,5.34478354862897,10.8664139669263,12.6609327981286,8.89988799722648,5.72108894181186,10.8369854901583,577.106027059094,397.535484171438,174.123806439562,984.661977473473,973.273012084907,577.106027059094,397.535484171438,174.123806439562,984.661977473473,973.273012084907,551.275741476516,284.476464844017,134.646338366413,1046.79090618516,942.82639119989,503.264585087016,412.106278567259,115.325630339621,1006.211161201,1305.60315150872,24.2447242,24.1286053666667,24.2504188666667,26.2536023666667,22.8681076,24.2447242,24.1286053666667,24.2504188666667,26.2536023666667,22.8681076,25.6515331724138,25.8233853103448,25.9201795172414,27.8585783448276,23.5270351724138,28.5641604827586,29.3987183448276,29.627778,29.2934408275862,25.1183638275862,1.70471378666667,1.64010021333333,0.8047284314,7.18193632933333,2.2214458522,1.70471378666667,1.64010021333333,0.8047284314,7.18193632933333,2.2214458522,1.53659074482759,1.28092004137931,0.541121841034483,6.64695993586207,2.094768885,1.60647166551724,1.47444415862069,0.496057733103448,16.1487030241379,2.14384059155172
"Fly","A","Indian Ocean","Asia",-7.148927,141.983316,-8.35,143.57,16.96794118,25.33778304,268.232737,76000,1.79525,6000,"non",-8.25,142.25,"Flow-8.25_142.25.day",133,0.674307949676639,0.0974629922703172,0.565292308014767,0.237871517762307,0.582346357786663,0.184240111235875,0.676066528568467,0.130528410607502,0.975508280022463,0.209706045791232,0.681962366957761,0.10437045568688,0.555237581881174,0.239383929579472,0.590033120831839,0.182319076034958,0.674188481152954,0.130768070859824,0.960009417722258,0.217496240861976,0.7581162187222,0.110414912998377,0.618299242779153,0.253581099406098,0.65295334542104,0.209435456302494,0.556940439097675,0.1071989928505,1.03480830660515,0.221460331847298,0.97255009920421,0.151476596855317,0.616031258468027,0.254045123507376,0.761864431666089,0.256288078266528,0.512647971288432,0.0987013350637253,1.45582037032037,0.317334491986995,150.823134754442,140.456317924512,141.125391213696,141.388055056224,147.181721404003,150.823134754442,140.456317924512,141.125391213696,141.388055056224,147.181721404003,170.429948174319,146.786414715608,160.453841034836,116.127479191084,155.964407460023,217.33214343984,143.76892515123,201.920852754074,106.742925702323,224.22877661959,2957.24767489294,2208.15127733625,2644.24519164931,2565.13585287744,3354.82706085034,2957.24767489294,2208.15127733625,2644.24519164931,2565.13585287744,3354.82706085034,3242.98711025828,2309.0359114738,2929.26469896802,2364.39973758478,3325.68569024149,3859.29635311372,2359.43650210245,3544.81017897832,2227.21598105589,4288.23983867154,24.8019618666667,25.1341387,24.3628727333333,24.5936864666667,23.0102985333333,24.8019618666667,25.1341387,24.3628727333333,24.5936864666667,23.0102985333333,25.5963336206897,26.4249882758621,25.828855137931,26.1340226896552,23.7100915172414,27.3206104137931,29.3771654482759,28.8476956551724,28.7179583103448,25.7157764827586,7.03349011333333,9.99081255,15.56648333,25.24957753,9.589608178,7.03349011333333,9.99081255,15.56648333,25.24957753,9.589608178,7.09237873793103,11.325658362069,16.5507004310345,24.2496614655172,9.43525830482759,7.44392496551724,12.3850358275862,16.2109044655172,23.2202410862069,8.94257369124138
"Fortescue","B","Indian Ocean","Oceania",-22.59411,118.992479,-21,116.1,3.273076923,24.65945652,28.437086,49759,0.764706,12,"x",-21.25,116.25,"Flow-21.25_116.25.day",297,0.00143099246131487,0.000208692801487917,0.00178692363946295,0.00112942540928062,0.00233814522881219,0.00113603543275516,1.8709967938387e-05,3.92158245899814e-06,0.00166321373336198,0.000338267874012732,0.00142508589527018,0.000215287901990607,0.00178175481663388,0.00107498817495179,0.00247340865487198,0.00115919312176639,1.85200765042782e-05,3.90460249031702e-06,0.0016713991665087,0.000348896587343046,0.000377049783370502,5.69231756351179e-05,0.00164620059636103,0.000971531438700254,0.00102250497019737,0.000496574432109293,2.98572304855244e-05,6.35710776795925e-06,0.000684635662250927,0.000139129953415782,0.000231340643596076,3.51689169236467e-05,0.00112857657665355,0.000700191795176454,0.0023582824702199,0.00112583069090054,5.50490021853612e-06,1.07985796688778e-06,0.00306470184289974,0.000632362799258247,0.630420253065919,1.1350635244162,1.53009768367629,0.0787608505823512,0.481600595781054,0.630420253065919,1.1350635244162,1.53009768367629,0.0787608791228632,0.481600595781054,0.211019066642105,0.876250453387399,0.678461253082333,0.0888529073013229,0.277505962548306,0.167872286151348,0.650298435494467,1.34880834162596,0.0350731195811898,0.913304249515893,681.825676486779,281.42167739612,138.577177920603,813.529372258549,735.263342881502,681.825676486779,281.42167739612,138.577177920603,813.529372258549,735.263342881502,542.338297929467,227.439125933754,98.389456965007,832.080505563434,658.854803504516,541.099915822196,223.266092785835,118.26440553733,600.055568915222,896.459499620846,23.7332303,24.4685520333333,24.3364552666667,25.5914144,24.3998843333333,23.7332303,24.4685520333333,24.3364552666667,25.5914144,24.3998843333333,25.7850959310345,26.1286673448276,25.740317862069,27.7679415862069,23.9202289655172,28.493175137931,30.3250141724138,29.8389164482759,29.4518448275862,26.3870180344828,3.30435491,0.360487499333333,0.202263633666667,6.04837742366667,1.09111446315,3.30435491,0.360487499333333,0.202263633666667,6.04837742366667,1.09111446315,2.67274837931034,0.336126658965517,0.184252617344828,5.19333633965517,1.37369610693103,3.20462285862069,0.182610220689655,0.167961116103448,8.42501323448276,1.39267857448276
"Fraser","D","Pacific Ocean","North America",52.45459,-122.562597,49.12,-123.19,21.37851485,2.679178359,60.632956,220000,4.770133,3475,"x",49.25,-123.25,"Flow49.25_-123.25.day",138,0.631506315816004,0.104925760596358,0.616972130451849,0.217743293944928,0.531221703449273,0.12907087232661,0.483375544314307,0.092322529456325,0.420640144841853,0.0907749233935211,0.625667328832902,0.105402605944327,0.620220155484641,0.213385006331529,0.521961132347788,0.127459666361104,0.480277158930255,0.0886881073704905,0.425358510188694,0.0901455363042492,0.611663432182803,0.0996707601284104,0.693455531263384,0.244512228071088,0.532982045753213,0.128823403000759,0.507529108326715,0.0966507051097977,0.435398793616205,0.0938506001382714,0.627166578535781,0.101791414823813,0.620911559333075,0.21424025674443,0.568667113084406,0.138977210462926,0.516233375386278,0.0949759460798763,0.471440261831674,0.0996687794456872,95.602562684928,99.41429069712,97.424843343264,95.85210835008,98.017416281952,95.60256657264,99.414302292,97.424844555744,95.852112797664,98.01741146112,95.2116833586538,111.047172119206,92.6824081021572,98.7086782060138,97.7405903852028,97.8566734835454,93.1851883469793,97.4329105451388,98.833233533045,98.3920883064232,1327.17059373236,928.586955251209,1158.89443436077,1460.74903925334,1002.47136034531,1327.17059373236,928.586955251209,1158.89443436077,1460.74903925334,1002.47136034531,1332.99100933708,1029.35357332981,1169.06688150867,1609.24902974311,1060.7756256635,1403.73834320146,992.98356950698,1253.29652795282,1734.50939590879,1137.39592255309,0.8577036614,1.80416642033333,1.02551776166667,3.64690543666667,-0.4414999804,0.8577036614,1.80416642033333,1.02551776166667,3.64690543666667,-0.4414999804,1.78944002931034,4.16055332413793,3.03781928724138,7.28568931724138,1.10022077,3.86599790689655,8.43801324137931,7.32350151724138,10.7402102586207,4.51819258275862,28.9992655333333,16.5886883666667,17.2596632866667,35.0445751366667,1.00464949473333,28.9992655333333,16.5886883666667,17.2596632866667,35.0445751366667,1.00464949473333,26.8115832758621,16.910103,18.2811593206897,36.3760738448276,1.097716871,26.229020862069,17.1419188965517,18.0394219413793,37.3467216275862,1.0929243412069
"Fuerte","C","Pacific Ocean","North America",26.909699,-107.828367,25.82,-109.42,7.403,18.71634555,69.330435,35580,5.745333,164,"x",25.75,-109.25,"Flow25.75_-109.25.day",296,0.0177448800039677,0.00251136661135301,0.0159317390897672,0.00551506186007914,0.015683097252374,0.00434822767371536,0.0302834336036748,0.00561839636359397,0.0117095509470283,0.00320605847508847,0.0177916561832231,0.00258123978917217,0.0161638439255745,0.00540773920691942,0.0158182289322592,0.00448531568364637,0.0305284136165434,0.00588592577684502,0.0118577066173722,0.00314242756925428,0.0231656766558436,0.00326938972093732,0.0176040876894776,0.00600070778357344,0.00631324349009304,0.00177986134408605,0.0307814139371708,0.00561391690426849,0.00949802520263225,0.00270424108283657,0.0155511622234283,0.00225449909996367,0.0102422032600624,0.00335820717693533,0.00317585433538675,0.000822636482891371,0.0109099763233934,0.00211480881246543,0.00463932343235562,0.00134690539658474,4.57514045278589,3.33888726078202,3.98947154405443,4.89541142829139,2.73393304697837,4.57514045278589,3.33888726078202,3.98947154405443,4.89541142829139,2.73393304697837,5.45157971534334,3.19051426843753,1.8928455276964,5.56209248364238,2.17455955499669,3.54608299348297,1.89358024260861,0.756454324746141,2.06882318999004,1.14713531953274,1143.47920090653,892.68981688422,717.790904272902,829.851032040947,1158.94953784806,1143.47920090653,892.68981688422,717.790904272902,829.851032040947,1158.94953784806,1177.34873631244,905.762389327011,590.546739004428,851.692699079132,1120.02951899141,1025.26651589352,789.807731398252,349.460517902321,675.435607580982,914.952123920312,15.3923253833333,17.5657335333333,16.2269841166667,19.3425547666667,15.84065645,15.3923253833333,17.5657335333333,16.2269841166667,19.3425547666667,15.84065645,16.3709570862069,19.5365251724138,17.790894137931,22.1875560344828,17.9543433448276,19.0762626206897,23.2840962758621,22.5661663793103,24.5753314827586,21.3484397241379,6.41146629666667,12.1907347666667,7.15764548333333,27.5241925666667,7.1325973842,6.41146629666667,12.1907347666667,7.15764548333333,27.5241925666667,7.1325973842,7.33199088965517,13.3355357758621,6.58465998517241,21.350159462069,7.46565720068966,8.002698,13.0900647586207,5.49537391965517,21.5491990534483,7.36242969048276
"Gallegos-Chico","C","Atlantic Ocean","South America",-51.876823,-71.008856,-51.59,-68.96,20.4,6.057595604,27.745455,3753,0.884632,15,"non",-51.75,-69.25,"Flow-51.75_-69.25.day",137,0.0304751950594346,0.00462559123818492,0.0207908417150474,0.0079282208833814,0.0264021182381652,0.006483584019787,0.030634946420363,0.00560263115182211,0.0279010082670655,0.00628720413271221,0.0305636740153055,0.00463013849596291,0.0201310935602207,0.00814570394574869,0.0266121969365472,0.00661688021593968,0.0302413324084343,0.00560667902736868,0.0277047640822801,0.00637767074352603,0.0306267903656986,0.00460312048490184,0.0215878345986123,0.00815102074654634,0.0280687058575375,0.00690479284643994,0.032079464145996,0.00586002675401356,0.0301609968788048,0.00693706075508193,0.0282590972983177,0.00426907475681082,0.019006919788312,0.00736845012401588,0.0292377253366253,0.00726613385066591,0.0328221476080041,0.00614973772077727,0.0277293454118511,0.00655654077175802,4.7355444633312,4.7521482706944,4.5650959932384,4.63986442152,4.7230247483136,4.7355483212928,4.75216038072,4.5650911233024,4.639854726144,4.7230173814464,4.82120724061241,4.81460317569435,4.79308932385324,4.64426144827697,5.0132111168309,4.36926553911062,4.0981644485131,4.86969513390124,4.70309713099697,4.62525507816828,960.91826632095,1592.65305096342,1123.9027667034,1251.5556213964,813.970013494472,960.91826632095,1592.65305096342,1123.9027667034,1251.5556213964,813.970013494472,952.851113759971,1635.30257366425,1195.8677347886,1282.29344425651,857.453642928559,852.450614191485,1566.68276866147,1263.97641262216,1297.35754780744,832.627501641099,6.59789379333333,5.69225833333333,3.15094401333333,5.99849784333333,5.46246040666667,6.59789379333333,5.69225833333333,3.15094401333333,5.99849784333333,5.46246040666667,7.20191988965517,6.48865657586207,4.01542068965517,7.11885787931034,5.75207546896552,8.33001594827586,8.46638467931034,5.68292926206897,8.70816513448276,7.38325949655172,12.1009558333333,10.3968446333333,13.8241316033333,33.4399348066667,2.29511952516667,12.1009558333333,10.3968446333333,13.8241316033333,33.4399348066667,2.29511952516667,11.5034404827586,10.9889983103448,14.6779595655172,36.8355508103448,2.67788812313793,10.7848481724138,12.1276794655172,15.5402967413793,38.1017496896552,2.70986552065517
